event,response_id,target_id,interaction_type,label,label_expanded,Confidence_Level,response_text,target_text,truncated
General_Terms,1020021001743151104,1020017176781213697,Reply,Comment,Comment,1.0,"@Hayley_Barlow @cathynewman @BrandonLewis @joswinson @andrealeadsom The means justifies the ends. That the Tory survival mantra. If going to lie, lie big &amp; get out the big party guns to support the lie. Andrea Leadsom has a history of telling 'porkie pies', I seem to remember. Director of Barclays which was exposed as an untruth.","""I'm absolutely assured that @BrandonLewis did not know that that he was paired with her [@joswinson] and did not know he was breaking the pair"" @andrealeadsom tells @cathynewman on #c4news https://t.co/7ukGPUBGuW",False
General_Terms,1020027818334355456,1019894101116948480,Reply,Queries,Queries,1.0,"@realDonaldTrump Are they going crazier than the #Annapolis newspaper shooter who, like you, had issues with what he felt was unfairness from #FakeNews? He was a legal gun owner and did follow your advice about using his 2nd amendment right (as you campaigned on!) What are you hoping for?","The Fake News Media is going Crazy! They make up stories without any backup, sources or proof. Many of the stories written about me, and the good people surrounding me, are total fiction. Problem is, when you complain you just give them more publicity. But I’ll complain anyway!",False
General_Terms,1020033801383276544,1020032266091737089,Quote,Comment,Comment,1.0,Not gonna lie that's pretty coool https://t.co/ktwQ1gyFHz,THE FUCKING //RYU RANGER?!// ARE YOU FUCKING KIDDING ME https://t.co/VI6xHc4aGc,False
General_Terms,1020035943397457920,1020034319895719938,Quote,Support,Implicit_Support,1.0,"@SenThomTillis, you could just as easily have said ""Any time I wonder whether or not trump is misleading the American public...I generally believe that when his lips are moving...I don't believe he's honest."" #TreasonousTrump #TrumpLiesEverytimeHeSpeaks https://t.co/EMbfHAqtwI","GOP Senator: ""Very inappropriate"" for Trump to discuss allowing Russia to question US citizens https://t.co/VPltAlVn39 https://t.co/hC0k6ukbfq",False
General_Terms,1020051546481020929,1019992059468500992,Reply,Denial,Explicit_Denial,1.0,@SohaTazz Its obvious u girls r offered some incentive to bash ali and support meesha the liar.,With me (and my close friends from Twitter) vouching for how NO ONE approached us for paid Meesha Shafi PR and were approached for paid Ali Zafar PR (which we denied) just shows who is ACTUALLY the worried one here. 😂,False
General_Terms,1020076273693945856,1019610275035668482,Reply,Comment,Comment,1.0,@CNN @CillizzaCNN #WalkAway in her case #RunAway from Alexandria Ocasio-Cortez ! Say no to raising our #taxes ! Say no to the #DemocRats ! @CNN is #FakeNews ! #WeWillMAGA ! &amp; #KAG #VoteGOP ! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,Democrats should maybe slow their roll on pushing Alexandria Ocasio-Cortez as their next big star Analysis by @CillizzaCNN https://t.co/uZLigmzYJS https://t.co/FCmnIInbwK,False
General_Terms,1020096121270501376,1020093015472271360,Reply,Support,Implicit_Support,1.0,@wackywild1 @etalbert Scary that he thinks having him as PM is absolutely worth all his lies and bigotry? What a force field shields his ego. The Turnbull Border Force!,"It's a very sad day, when our own PM feels that in order 2 win the next election, he must try 2 strike fear in the hearts of Australians, so that he can win over those who want 2 exclude, condemn &amp; isolate those from other cultures in order 2 appear 2 b doing something. #auspol",False
General_Terms,1020226037723037696,1020221869818023936,Reply,Denial,Explicit_Denial,1.0,@p1anetmatt @TheNaughtyJay FAKE NEWS!!!,"@TheNaughtyJay I was told, I was told there would be a chocolate biscuit world cup. https://t.co/Rasz8ZoSrS",False
General_Terms,1020262459347800065,1020248556735795200,Reply,Comment,Comment,1.0,@ShekharGupta @dksingh73 Pl. SIR a/w chumcha congressis pl don't endeavor to make horse of a donkey... Has ever in Parliamentary history top leader of any political party ever fired so many innuendoes lies against incumbent PM before 'nautangly' hugging him...,The shrewd and political reasons Rahul Gandhi hugged Narendra Modi @dksingh73 analyses: https://t.co/ngPlUpy818,False
General_Terms,1020277458334035968,1020211826183766016,Quote,Support,Explicit_Support,1.0,No lie https://t.co/7CmietG7UC,Why do people still follow me I stopped being funny like 6 months ago https://t.co/R67CW0ywgm,False
General_Terms,1020308395574865920,1020262923682410496,Reply,Support,Implicit_Support,1.0,@DrFunkySpoon I thought @TheOnion only published fake news. I guess this explains why there are moon hoaxers.,49 years ago today: https://t.co/36ta3WM5D0,False
General_Terms,1020308687640936448,1020293610707832832,Quote,Denial,Explicit_Denial,1.0,She as the member of India's prestigious club of presstitute liars knows British MP is a liar and now French President is a Liar.🤣🤣🤣🤣she quotes India Today who earlier made it clear French has the clandestine clause on this deal https://t.co/Jw1LCpB3DF,However today’s statement by France contradicts what the French President told India Today. Here he said the details can be shared publically https://t.co/uQ9PwGaYNZ,False
General_Terms,1020329156637102081,1020043389750906881,Quote,Denial,Implicit_Denial,1.0,"But Trump’s pre-election behavior? You say he’s un-blackmailable on the sex stuff, with his constant lies and denial of easily prove-able facts, why would he be affected by Putin revealing his meddling efforts. https://t.co/n4G4UF0DL9",Why is Trump inviting Putin to the White House even though he meddled in the election? https://t.co/z6b3XoXoVB,False
General_Terms,1020333134418784259,1019996223166668802,Reply,Denial,Implicit_Denial,1.0,@ErikWemple There is no “allegedly” - they were stolen! WTH! Why can’t editors get the terminology right?,Media stands by use of Russia-hacked emails in 2016 presidential race: https://t.co/9Dv2HinYmY,False
General_Terms,1020337167556476929,1020336754061176832,Quote,Denial,Explicit_Denial,1.0,"We don't believe any of the lies. @FLOTUS He is your husband, hold him accountable https://t.co/kQn8Y4mIzr",The WH via an anonymous spokesperson on McDougal in February: “This is an old story that is just more fake news. The President says he never had a relationship with McDougal.”,False
General_Terms,1020339807376035841,1020291771811729409,Quote,Comment,Comment,1.0,😂😂 no lies here https://t.co/D6p24c9ngU,I’ve only been invited to one wedding and they not even together anymore. Don’t invite me to your wedding because we both know it’ll be a waste of our time.,False
General_Terms,1020369353026428929,1020333976811171840,Quote,Support,Explicit_Support,1.0,They're all big lies Every day is big lies That's all they do is lie #TrumpKnew #ImpeachTrumpPenceNOW https://t.co/n23zzoyINj,"Seems fair to note that this was one big freckin' lie: ""When The Wall Street Journal revealed the existence of the payment days before the election, Mr. Trump’s campaign spokeswoman, Hope Hicks, said, 'We have no knowledge of any of this.'"" https://t.co/Dh0UOj6cbs",False
General_Terms,1020370655026470912,1020290818257707008,Reply,Comment,Comment,1.0,"@JoeGiacalone Unfortunately they probably won't be charged. When there are no consequences for making obviously false allegations, expect them to continue regardless of body cams.","Why I love police body cams. They should both be charged with filing a false report. Police say video contradicts mother, daughter’s claim of sexual assault during traffic stop in Pasadena https://t.co/aje8JrFezz",False
General_Terms,1020380521191403521,1020296270064340992,Reply,Support,Implicit_Support,1.0,@EdKrassen @jennsta1 You want to hear something worse? The MAGAts will tell you that Clinton was impeached for lying about an extramarital affair. Now what was on that Cohen Tape?,THIS IS SAD! Bill Clinton was impeached for perjury in regards to an extramarital affair. Meanwhile the latest polls show that 50% of the country believes Trump committed treason against America and there is a 0% chance that he will be impeached by this corrupt Congress!,False
General_Terms,1020388669314748417,1020388175150309377,Reply,Comment,Comment,1.0,@CharlieRadical I thought it was fake when I first saw it.... So bad 🚮,The new Teen Titans movie looks wild trash,False
General_Terms,1020414074474004480,1020083096459374593,Reply,Support,Explicit_Support,1.0,@MattWalshBlog To add... Catholic priests that are and publicly support LGBT agenda. There is no diff between them &amp; Episcopalian POV. Leftism.,The pedophile scandal in the Catholic Church is not a pedophile scandal. The vast majority of victims are post-pubescent teens and young men. The real problem in the Church that everyone sees and few will say out loud: gay priests.,False
General_Terms,1020443489568358400,1020311698379423744,Reply,Queries,Queries,1.0,@UnSubtleDesi @ShefVaidya My question is what i&amp;b ministry for ? Cant these pidis be booked for spreading these types of false and defamatory news ?@smritiirani ji,"Shameful behaviour from so-called journalists who are, in reality, just Congress workers in the field of journalism. https://t.co/YFFYHltqHI",False
General_Terms,1020451698345725952,1020332503498862592,Reply,Comment,Comment,1.0,"@krassenstein Some people don’t want to admit this but no one really can say with any real certainty, that Russia’s interference did not effect the outcome of our 2016 election, there is no way to gauge how many voters minds were changed because of Russia’s cyberattack!","This is a Pretty big BOMBSHELL: 8 months before the 2016 election, Kremlin-Connected Alexander Torshin tweeted: ""Maria Butina is now in the United States. Writes to me that Trump (member of the NRA) is really for cooperation with Russia... This is how the map will fall.""",False
General_Terms,1020455317002498049,1018905773080862720,Reply,Support,Explicit_Support,1.0,"@KatTheHammer1 PELOSI ONLY STANDS FOR BABY KILLERS, ILLEGALS, AND MSM GANG PLUS THE LEFT WING FAKE NEWS https://t.co/UTk89cVzhv",This coming from the women who puts illegal immigrants ahead of U.S. Citizens! #TrumpDerangementSyndrome https://t.co/fiHqpYIBJH,False
General_Terms,1020465033535459334,1018957729673728003,Quote,Support,Implicit_Support,1.0,People be running it up in Tj Maxx no lie https://t.co/2BbUmm6PVZ,The lady’s total checking out next to me at Tj Maxx was $786 &amp; she said “oh that’s not as bad as last week!” &amp; that is where I want to be in life one day lmao,False
General_Terms,1020467741537468421,1020457074151456768,Reply,Comment,Comment,1.0,"@awfulannouncing Michelle is fake, Rose is boring, Greenie is cheesie. Bound to fail","ESPN is considering adding a fourth, rotating guest host to Get Up's lineup. Yep, that'll do the trick. https://t.co/JRETXubP79",False
General_Terms,1020469480860921856,1020013921925812224,Quote,Support,Explicit_Support,1.0,No lies told here 🙄😂 https://t.co/FGFPCn7UIZ,ya boyfriends favorite picture of you really be the ugliest ones to exist,False
General_Terms,1020524437299499008,1020516315247677440,Reply,Comment,Comment,1.0,@KristenKivo I wish Facebook would also clean up all the fake accounts &amp; spam accounts! 😊,Can I just say how happy I am that twitter is cleaning up all the fake accounts! I’ve done so much work trying to figure out which is which but happy twitter is finally doing their thing! Yay!❤️❤️💋💋💋 https://t.co/R4ES7FRwDv,False
General_Terms,1020612242922930176,1020443484954583040,Reply,Denial,Explicit_Denial,1.0,@krassenstein @steinrich @steinrich you should stop retweeting people who only watch @CNN #fakenews #diplomacyisnottreason #dosomeresesrch,"Trump tweeted moments ago about his thoughts on the NFL kneeling policy: ""First time kneeling, out for game. Second time kneeling, out for season/no pay."" I say this... First time treasoning, life in prison. Second time treasoning, their won't be a second time treasoning!!",False
General_Terms,1020615639566823424,1020458680687497216,Reply,Support,Explicit_Support,1.0,"@JenKirkman Yes, he asked me if I thought Comey was a liar. He watches Fox all day long. It clearly has brainwashed a lot of people.","I use a family member as a barometer whenever I hear things like “Trump Republicans are starting to turn on him.” Well, this family member of mine now thinks Putin is amazing and that FBI are traitors. We have a long way to go. Don’t get complacent.",False
General_Terms,1020617396460179456,1020283052453515264,Reply,Support,Implicit_Support,1.0,@AskAnshul @ByRakeshSimha He is an insincere person who thinks the p.m post is his birthright. Real arsehole of a person.,Rahul Gandhi's wink said it all: 1) He didn't genuinely hug Modi. It was a Political Stunt. 2) He isn't a serious Politician. 3) He raised few good points but his self-goal drama washed it all. 4) He lacks political bent of mind if he sees comedy in everything.,False
General_Terms,1020629953627340805,1020227795627192320,Reply,Comment,Comment,1.0,"@priyankac19 @PritishNandy @RahulGandhi @narendramodi It runs in the KHANGRESS , FIRST IT WAS WE HAVE THE NUMBERS, LIE , THEN TO FORCED HUG AND WINK , THEN TO THESE SHAMELESS , useless tweets justfying an childish broodish act of a 50 year old immature IDIOT. I PITY PIDI s who have to support idiot just to make their ends meet","When @RahulGandhi ji taught PM @narendramodi the right way to do Hugplomacy and also what being a true Hindu is - Love for all, Hate for none. भाषण का भूकम्प ने मचा दी भाजपा में हड़कम्प! #NoConfidenceMotion #RahulExposesModi",False
General_Terms,1020668116852969473,1020641065752309760,Reply,Support,Explicit_Support,1.0,"@randzejude @USEmbYaounde His Gov't is made up of thugs in the likes of atanga nji, Issa tchiromas, ekemas just to name a few.These are the people he rewards with posts of responsibility. #SouthernCameroons must be free IJN. AMEN our children deserve the best. #BUEA all the way.","05.06.18 - Political Thug Banda Kani president of ""palm wine joint"" political party threatens to ""Take away"" the life of US ( @USEmbYaounde ) ambassador to Cameroon 20.07.18 - Banda Kani &amp; 19 others endorse Biya Should a president accept an endorsement from a Thug ? https://t.co/qbf7eU8ySC",False
General_Terms,1020682543325241345,1020377418673065984,Reply,Support,Implicit_Support,1.0,@McFaul Must be Spanky's hater's!! Don't think they know the harm that Puddin's false allegations places you in!! We appreciate your service to our country. View when yiu come in the news outlets!! As usual you're very informative!! Thank you very much!!,I did not ask Putin to attack me in Helsinki to raise book sales. Please stop with these cynical quips. Having Putin accuse me of committing crimes as a USG official is a serious matter that will complicate my travel and work for a long long time.,False
General_Terms,1020695253752451073,1020664590085115909,Reply,Support,Explicit_Support,1.0,@Alison_Edits @sixteenthCgirl If people aren't sure of the worth of books - fiction AND non-fiction - then try to persuade them to read Ray Bradbury's Fahrenheit 451 and if that doesn't change their minds then nothing will! ❤️📚❤️,"Lee Child making an excellent point that people will pay £5 for two coffees but yet often baulk at how ‘expensive’ books are, a book that could change your life, that may have taken an author years to write. (I couldn’t agree more with this.)",False
General_Terms,1020703113794158592,608072266858004480,Reply,Denial,Implicit_Denial,1.0,@ScottWalker You’re a #Feckless #EmptyBarrel and a #Lying #TraitorGOP,Russia poses the greatest security challenge to Europe since the Cold War. It's time to respond with much-needed American leadership. -SKW,False
General_Terms,1020717783364096000,1020684879871266816,Quote,Denial,Explicit_Denial,1.0,"FUCK OFF with this fearmongering bullshit. Sharks are beautiful, awe-inspiring predators whose existence is now likely threatened again because of Donald Trump’s push to revoke endangered species legislation. Stop vilifying and demonizing this powerful creature. Help it! https://t.co/EixqAeWl1Q",#SharkWeek returns to terrorize your TV for the 30th time https://t.co/ujhbXsOVLj https://t.co/8jSdO0U4Va,False
General_Terms,1020740372274843649,1020738778363760640,Quote,Comment,Comment,1.0,*fake British accent https://t.co/r5aPLx7CAj,So you can’t be a talk show host in this Nigeria without having British accent ??? Okuurrr,False
General_Terms,1020754032313368579,1020616222440869888,Reply,Support,Explicit_Support,1.0,"@Trump454545 He should be truthful, there is no way in he!! they are going to let Christianity be lost. And these Pedophiles wont like Siberia. Together they will clean this mess up from 2 world fronts.",Trump should tell the MSM that all he and Putin talked about in their private meeting was grandkids and a little golf...🙄,False
General_Terms,1020774668318445568,1020720890680467458,Reply,Support,Explicit_Support,1.0,"@sawaboof Exactly!!! I know a lot of small breed service dogs, they’re trained to be on the floor. Walmart thinks all dogs are “service dogs”. They can’t get their priorities straight. Unfortunate that handlers like myself don’t feel safe going there because of fake service dogs.",Remind me how a service dog performs its job from a shopping cart. https://t.co/1bSvcrNXc8,False
General_Terms,1020774869867249664,1020609327747551234,Reply,Denial,Implicit_Denial,1.0,@amconmag Feminism = the belief that women should have equal rights and opportunities to men. All the rest is bullshit that anti-feminists *say* feminism is about.,"""Feminism has reversed and thus destroyed traditional male-female roles, and with it, as Cavill alluded to, the thrill of romance, the stuff fairytales are made of."" https://t.co/BBE3Avo9fC",False
General_Terms,1020823618169819137,1020709066333618178,Reply,Support,Implicit_Support,1.0,@BootstrapCook All frozen potato things do. They all lie.,"Of all the things I wish someone had told me about parenting, the one that gets me every time is 'oven chips take twice as long as the packet says' 🤔🤨🙄",False
General_Terms,1020838602723545089,1020836884677890050,Reply,Comment,Comment,1.0,"@SafetyPinDaily Trump lies about everything, as a matter of fact, the opposite of what he says is the truth 85% of the time according to fact checkers.",Michael Cohen Tape Suggests Team Trump Lied About Karen McDougal via; HuffPostPol https://t.co/Pn1eLjC2jr,False
General_Terms,1020875673534070784,1020832783319609345,Quote,Denial,Explicit_Denial,1.0,More lies from a snowflake. KABOOM YOU PUSSY. https://t.co/LPIUlGQyOp,BOOM! Remember how Republicans said that the Carter Page FISA warrant was based on the Steele Dossier. Turns out that was a complete lie. It's freakin' 412 pages long! That's how much evidence there was against Page to get the warrant! https://t.co/8hDDsCKjFR,False
General_Terms,1020913227838865408,1020905780768149504,Reply,Denial,Explicit_Denial,1.0,@FoxNews @VP I call bullshit! Nothing the republicans say can be believed. I believe the FBI and the Intelligence Community only!!!,"On Saturday, @VP Mike Pence celebrated the “bonuses, pay raises, or bigger benefits” he says more than 6 million Americans have received since the tax cuts passed. https://t.co/efbMAqCXiT",False
General_Terms,1020916851965079552,1020914104221995009,Reply,Denial,Explicit_Denial,1.0,"@thehill Yes he does. And when Lyndsey Graham and the media tell us otherwise, they are lying",Graham: Trump doesn't know the difference between meddling and collusion https://t.co/ZNfk0EShzC https://t.co/oY6BrfcLfZ,False
General_Terms,1020930990003441665,1020930138144477184,Reply,Comment,Comment,1.0,@PColemanchester How about an announcement from the government that it’s all been fake news as that seems to work for Donald 🙉,"Can we all just agree to forget about #Brexit and move on, pretend it didn’t happen. Like we did with the English version of the Golden Girls (Brighton Belles).",False
General_Terms,1020963385947688960,1020854843546767360,Reply,Support,Explicit_Support,1.0,@ByronYork @PolAgnostic They @FBI is lawless. Corrupt. And they did this for a criminal- the lying corrupt @HillaryClinton They should go to jail - anyone with a hand or signature in this @TheJusticeDept #MAGA End this #WitchHunt,"Reassuring to know the FBI relies on flimsy, incomplete news stories to win warrants to wiretap US citizens. https://t.co/2p8KpcAO0p and https://t.co/b8MK6ZF8My https://t.co/meJiYUt5AW",False
General_Terms,1020984951938826240,1020621953336393729,Reply,Support,Explicit_Support,1.0,@PavanK_Varma @PushpeshPant This KT is a serial liar.... Don't worry about that idiot and his cronies @svaradarajan and @thewire_in,"Surprised to see Karan Thapar quoting me, and citing Prashant Kishor, in his book ‘The Devil’s Advocate’. Such a conversation with me did not take place as Karan recalls it, nor has Prashant ever spoken to me about Karan. The record must be set straight.",False
General_Terms,1020991869885603841,1020925636909690881,Reply,Support,Explicit_Support,1.0,@misage Na lie,I’d be a billionaire if I wasn’t spending so much on data 😩,False
General_Terms,1021006503849877504,1020956991135465474,Reply,Comment,Comment,1.0,@Ethirajans @jgopikrishnan70 Peddling fake is daily way of life of these Dravidian politicians.,"Mother Theresa was awarded Nobel prize by India &amp; US declared her ""Era of Women"". There's a talk amongst Delhi Journos that Modi to declare India a HINDU Rashtra! Says #2G A Raja True? @jgopikrishnan70 Since when did India start giving Nobel prizes? What is Era of Women? https://t.co/3GsR6WKS0Y",False
General_Terms,1021017499456888832,1020628935774752768,Reply,Comment,Comment,1.0,"@Hypocritopotami At this point Putin can make up anything he wants, because he knows Trump won't refute his claims. If Trump says Putin is lying, then his interpreter's notes will definitely have to become public. And we all know Trump doesn't want that to happen. We are screwed.","The wily, well prepped, former KGB spy Putin alone in a room for two hours with the ignorant, ill prepared, easily flattered moron-in-chief. What did you expect? https://t.co/19AgUaBolR",False
General_Terms,1021020673865592832,1021007656511852544,Quote,Denial,Explicit_Denial,1.0,You were caught in a lie. Devin Nunes was caught in a lie. Carter Page admitted to Jake Tapper he was an 'informal adviser to the Kremlin.' https://t.co/lnvisDkF8M,"Andrew McCarthy - “I said this could never happen. This is so bad that they should be looking at the judges who signed off on this stuff, not just the people who gave it. It is so bad it screams out at you.” On the whole FISA scam which led to the rigged Mueller Witch Hunt!",False
General_Terms,1021034048184102913,1020616608719548416,Reply,Support,Explicit_Support,1.0,"@tribelaw Squeeze the truth, twist, bend, rip and reshape it until the alternative truth fits into their MO, then repeat the fallacious falsehoods over and over until they're believed as truth. Control and manipulation over the masses. Wake up, Americans, you're being used. #TrumpLies","Trump’s base is being conditioned to accept a dangerous new syllogism: It’s good for America that Trump defeated Clinton. So whoever helped Trump win — including Putin — is good. So it’s dumb to worry about whether Trump colluded with Putin to win: even if he did, that’d be fine.",False
General_Terms,1021042420618690560,1021039698582568960,Quote,Comment,Comment,1.0,This is a whole nother level of @GOP self-interest bullshit. https://t.co/79PF1eB2lW,The Treasury will no longer require the NRA to identify their financial donors to tax authorities. The NRA is in surrounded by questions over the relationship between its political activities and alleged Russian agents. https://t.co/xJoOsDsQ9q,False
General_Terms,1021103023660118017,993178941291626498,Quote,Support,Implicit_Support,1.0,And still getting it wrong 🤦🏾‍♀️ https://t.co/tzky2YL8qi,shit so accurate 😂🍃 https://t.co/Xm22StSIyF,False
General_Terms,1021115515010535424,1021077577811841024,Quote,Denial,Explicit_Denial,1.0,"CORRECTION : Most of them were common criminals, BUT Maduro' s regime in one classic propaganda operation released fake news about it. SO FAR ARE 280 POLITICAL PRISONERS and 7300 people with political criminal proceedings ! SOURCE : @ForoPenal https://t.co/LFITXiQ8cm",Maduro’s regime recently released 80 political prisoners— but this is no kind gesture. #Venezuela’s prisons have revolving doors; prisoners are strategically released to extract concessions while others are simultaneously jailed. Read about it here: https://t.co/u8DgCbFWWa. https://t.co/N5F2bj91z8,False
General_Terms,1021118849905823744,1021097787595939840,Reply,Support,Explicit_Support,1.0,"@activist360 He is not wrong, sad but true.","Top Democrat on the House Intelligence Committee, Adam Schiff accuses GOP of running interference for the Trump crime family over Russians laundering money through the Trump Organization https://t.co/YIFbdKLcpX",False
General_Terms,1021202465583230976,1021173505101049856,Reply,Comment,Comment,1.0,"@CBHessick I've deleted a small handful of tweets where I got the facts wrong. I've also deleted a couple where I posted, reread, and decided that I was being mean. (Today I try not to tweet mean tweets in the first place.) By far the biggest reason I delete tweets is horrendous typos 1/",Serious question: Under what circumstances is it appropriate for an academic to delete his/her prior tweets? I can support deleting a tweet that includes a misstatement of fact (esp. if you subsequently tweet the accurate info &amp; the fact that you deleted the earlier tweet). 1/2,False
General_Terms,1021209782491992065,1021172950601535490,Quote,Comment,Comment,1.0,Pulisic and Mbappe will be the new Ronaldo and Messi. @ me if you feel the need because you’re entitled to your wrong opinion https://t.co/4s3SxR2nme,Boy of the Match? Christian Pulisic was not eligible to be named MOTM in Dortmund's 3-1 #ICC2018 win over Liverpool due to the legal drinking age in the United States being 21. Full details: https://t.co/2GvPXWBql6,False
General_Terms,1021239859455954944,1021238617786765312,Quote,Support,Implicit_Support,1.0,"No that can't be right, the Twitter people told me this guy was actually bad? The angry ""hate first ask questions later"" mob can't be wrong?? https://t.co/kR1yym4MAy",I spoke with people from the Cubs. The man who grabbed the ball on the widely seen video had actually already helped the little boy get a ball earlier. The young man has a game used ball and a Javy Baez ball. All is well. Guy is A-OK so let it go people.,False
General_Terms,1021243556030164992,1021231326421188608,Reply,Comment,Comment,1.0,@Mauzie64 Cause they’re wearing fake red bottoms- apparently they think they rule the panel,Why do Russ and Paola think they are the moral compass of the show?? #90dayfiance.,False
General_Terms,1021290780802015232,1020871513178660864,Reply,Support,Explicit_Support,1.0,@Randeep_HoodaFC @MsRandeepHooda @RandeepHooda Agreed by your above said lines!!even sometimes I pick up birds feathers profoundly whenever they r lying unnoticed on pathways!!hope you understand by my reference buddy 👍👍☺❤,Some angels choose fur instead of wings. ❤ Remembering Candy 🌸 #RandeepHooda #Love #Candy https://t.co/yHQUvJu3k7,False
General_Terms,1021299943217262593,1021298881353666560,Reply,Support,Implicit_Support,1.0,"@ShelaghFogarty Generally that’s very true. But “riots cos there is no food, medicine, jobs, etc.” Seems a bit more plausible / worrying than “riots cos we get a chance to avert the no food....riots” now we are pretty sure that’s what this shambles achieves.",So now there’ll be riots if we get a No Deal Brexit (Amazon boss) and riots if we have another vote (Farage). Under what specific circumstances are we safe from riots? #stopthreateningpeoplewithviolence,False
General_Terms,1021317160713490433,1021276773462487042,Reply,Denial,Explicit_Denial,1.0,@gabeeno Try it to prove yourself WRONG! GROW UP,There should be a world Anti Imran Khan day to create awareness in the world of the extreme negative effects of the man who has built nothing but youthias,False
General_Terms,1021319692764549120,1021304858794708992,Reply,Comment,Comment,1.0,@CuadrillaUK Great news. Please hurry up and get the gas flowing. The country needs the revenue and an antidote to the Green establishment's fake 'the-gas-is-running-out' narrative.,"ICYMI – Last week @CuadrillaUK announced that we completed drilling our second horizontal well at Preston New Road. Here’s what our CEO, Francis Egan, had to say about this latest achievement https://t.co/BcBTUydMUn https://t.co/GzIzlMFZc6",False
General_Terms,1021324656681398272,1020984152357777408,Reply,Denial,Explicit_Denial,1.0,"@realDonaldTrump John titor predicted a civil war in America seeing it divide in to different factions. Almost true as your country is being divided in to two clear factions, those who can see through your bullshit and those who will eat it up because they are too stupid to think for themselves.",Looking more &amp; more like the Trump Campaign for President was illegally being spied upon (surveillance) for the political gain of Crooked Hillary Clinton and the DNC. Ask her how that worked out - she did better with Crazy Bernie. Republicans must get tough now. An illegal Scam!,False
General_Terms,1021345395413266432,1021331542273032192,Reply,Denial,Explicit_Denial,1.0,"@6abc So the media will be outraged he is being strong with an enemy? But he was too soft on Russia. You people suck and and prove no matter what he does, you will disagree with him. Cut the bullshit out.",Trump fires off explosive threat to Iran's leader https://t.co/B2s6eWdU5V https://t.co/cHYYTwAKZY,False
General_Terms,1021355870779666432,1021325375710801920,Reply,Comment,Comment,1.0,"@SharmaKhemchand @INCIndia @RahulGandhi @rammadhavbjp @Kumarashish__ @nitin_gadkari @AmitShah @PiyushGoyal @nsitharaman @amritabhinder @AmitShahOffice @narendrap85 @DefenceMinIndia If a prospective PM of a vast nation like india even invokes the name of the President of another nation to lie so blatantly, does he deserve the attention we are giving him? He is rightly named #Pappu",Defence Minister #Nirmala Sitharaman ji is known 4 her hard work &amp; honesty. No body ever doubted her integrity. We challenge @INCIndia 2 prove the charges otherwise be ready 4 legal &amp; parliamentary consequences. @RahulGandhi ji is doing it 2 delay #TripleTalaq &amp; #halala bills! https://t.co/1iDuVsGRpG,False
General_Terms,1021362694518190082,1021359613822885889,Quote,Denial,Explicit_Denial,1.0,Gaslighting !!!! https://t.co/yFSN3U6Nv8,.@PressSec on Fox on Russia investigation: “This is a hoax and a waste of time.”,False
General_Terms,1021402939179642882,1020935006779084800,Reply,Comment,Comment,1.0,"@Milliganreports At the moment, when I look out the window, I see sun, sea and feel the breeze. But if a politician tells that same info, I will ALWAYS check outside the window. The real world. No fake news here. Just, no news 😀",Never been more true. https://t.co/PN96pHpbqq,False
General_Terms,1021436244495093760,1021132108381683712,Reply,Support,Explicit_Support,1.0,"@Comey “America’s great middle wants sensible, balanced, ethical leadership.” That has always been true. It’s widely true among today’s conservatives. It is most definitely not true among most of today’s liberals.","Democrats, please, please don’t lose your minds and rush to the socialist left. This president and his Republican Party are counting on you to do exactly that. America’s great middle wants sensible, balanced, ethical leadership.",False
General_Terms,1021442069406109696,1021441129454194690,Reply,Support,Explicit_Support,1.0,"@musiclover3261 You deserve to sleep for two forevers. I hope you're able to bounce back quickly from this absolute bullshit, or at least give me some numbers so I can give some people a fuuucking earful","After six days and a LOT of stress/stomach pain/nausea, I finally have my meds. Pardon me while I sleep forever now.",False
General_Terms,1021459749945008128,1021451466152792065,Reply,Denial,Explicit_Denial,1.0,@Gizmodo Fake.,"To protect lone survivor of decimated Amazon tribe, group releases footage proving he's still alive https://t.co/G0mlFVn76O https://t.co/wh23KeLZij",False
General_Terms,1021463715936440322,1021428507644133376,Quote,Support,Explicit_Support,1.0,"#Stzrok Once a liar, always a liar. https://t.co/unoB40KveG",Newly Released FISA Docs Contradict Strzok’s Sworn Claims He Had Nothing to Do With Carter Page FISA Warrant https://t.co/TOSQH5G7JR,False
General_Terms,1021470431642112003,1021466831549353985,Reply,Support,Implicit_Support,1.0,@charliespiering Well they ARE THE Coup de ta organizers trying to impeach him using illegal methods and fake dossiers. Too bad it's never going to work they were ready for it!,"Sarah Sanders confirms: The president is looking at taking away clearances from not only Brennan, but James Comey, Susan Rice, Andrew McCabe and others who have politicized intelligence",False
General_Terms,1021486816984289280,1021450900991340544,Reply,Comment,Comment,1.0,"@Freeyourmindkid Well, there's no place else for him to find supporters. He's a fake kinda guy.",Y'alls little president out here buying black supporters from shutterstock. https://t.co/WXUY12LXQZ,False
General_Terms,1021495631465078784,1021410644690722816,Reply,Comment,Comment,1.0,"@DreamcastGuy @YouTube Credit where credit is due, they are trying to make good on the game. However I said I was done with @hellogames for the gross amount of lies they told. That’s me though, doesn’t stop me wishing them well with their work and future endeavours 👍🏻",When Do We Forgive Lying Game Developers? - No Man's Sky Rant: https://t.co/9myCPUztcF via @YouTube,False
